Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Delivery_Status,Customer_Rating,Salesperson
ORD-00123,2024-01-17,CUST-5569,Atharv Patil,Male,39,Rohini,Delhi,North,Grocery,Personal Care,Soap Pack,4,204.98,0.0,819.93,572.52,247.41,Debit Card,Delivered,3.0,Neha Singh
ORD-00124,2025-11-06,CUST-8813,Priya Iyer,Male,46,Coimbatore,Tamil Nadu,South,Clothing,Footwear,Sneakers,2,2647.56,0.2,4236.09,4616.85,-380.76,Credit Card,Delivered,3.0,Rohan Patil
ORD-00125,2024-10-11,CUST-3844,Sneha Verma,Female,32,Chennai,Tamil Nadu,South,Grocery,Packaged Food,Wheat Flour,3,513.63,0.05,1463.86,1064.98,398.87,UPI,Returned,5.0,Neha Singh
ORD-00126,2024-01-22,CUST-1988,Kiara Khan,Female,45,Vadodara,Gujarat,West,Grocery,Beverages,Coffee Pack,3,381.17,0.0,1143.52,911.31,232.22,Cash,Delivered,5.0,Karan Mehta
ORD-00127,2025-03-28,CUST-2980,Ishaan Shaikh,Female,32,Saket,Delhi,North,Furniture,Storage,Shoe Rack,7,2466.9,0.1,15541.49,12491.47,3050.03,Credit Card,Returned,3.0,Rohan Patil
ORD-00128,2024-07-26,CUST-4380,Aarav Mehta,Male,46,Rajkot,Gujarat,West,Clothing,Footwear,Sandals,1,1023.24,0.05,972.08,864.37,107.71,UPI,Delivered,3.0,Neha Singh
ORD-00129,2025-11-23,CUST-4224,Sneha Reddy,Male,32,Rajkot,Gujarat,West,Furniture,Table,Dining Table,6,19091.27,0.0,114547.64,94750.07,19797.56,Net Banking,Pending,1.0,Amit Verma
ORD-00130,2025-12-26,CUST-4788,Om Iyer,Female,28,Warangal,Telangana,South,Clothing,Men Wear,Jeans,6,1852.41,0.05,10558.75,7470.45,3088.31,UPI,Delivered,1.0,Sneha Sharma
ORD-00131,2025-08-29,CUST-4496,Neha Iyer,Female,55,Hyderabad,Telangana,South,Clothing,Footwear,Sandals,5,930.66,0.05,4420.63,3465.7,954.93,Debit Card,Delivered,3.0,Neha Singh
ORD-00132,2024-02-15,CUST-3720,Atharv Shaikh,Female,37,Saket,Delhi,North,Electronics,Mobile,OnePlus Nord,6,25995.61,0.0,155973.64,100872.21,55101.43,Credit Card,Delivered,2.0,Om Kadam
ORD-00133,2025-08-11,CUST-1089,Pooja Shaikh,Male,56,Jaipur,Rajasthan,North,Grocery,Packaged Food,Wheat Flour,2,485.14,0.05,921.77,623.75,298.03,Credit Card,Delivered,2.0,Neha Singh
ORD-00134,2024-11-12,CUST-1552,Sakshi Joshi,Female,56,New Delhi,Delhi,North,Grocery,Beverages,Coffee Pack,2,419.52,0.0,839.04,666.45,172.59,UPI,Delivered,2.0,Priya Joshi
ORD-00135,2024-11-13,CUST-1899,Sneha Shaikh,Female,33,Hubli,Karnataka,South,Grocery,Beverages,Juice Bottle,4,157.84,0.1,568.24,523.06,45.18,Credit Card,Delivered,2.0,Karan Mehta
ORD-00136,2024-01-14,CUST-2560,Kiara Joshi,Male,30,Kolhapur,Maharashtra,West,Electronics,Mobile,OnePlus Nord,6,24808.28,0.1,133964.72,112659.07,21305.65,UPI,Delivered,5.0,Rohan Patil
ORD-00137,2025-09-22,CUST-8057,Riya Verma,Male,23,Hyderabad,Telangana,South,Electronics,Laptop,Lenovo Ideapad,3,47752.76,0.2,114606.62,101368.54,13238.08,UPI,Delivered,3.0,Rohan Patil
ORD-00138,2025-12-14,CUST-1352,Arjun Iyer,Male,32,Nagpur,Maharashtra,West,Electronics,Laptop,Dell Inspiron,6,53523.4,0.05,305083.35,240293.92,64789.43,UPI,Delivered,4.0,Sneha Sharma
ORD-00139,2025-02-07,CUST-2712,Aditya Gupta,Female,41,Salem,Tamil Nadu,South,Furniture,Chair,Office Chair,1,6352.48,0.1,5717.23,5165.23,552.01,Debit Card,Delivered,3.0,Om Kadam
ORD-00140,2025-07-31,CUST-4714,Ishaan Jadhav,Female,29,Karimnagar,Telangana,South,Furniture,Table,Dining Table,1,18812.4,0.1,16931.16,14044.1,2887.07,Cash,Delivered,5.0,Priya Joshi
ORD-00141,2025-06-03,CUST-7477,Rahul Verma,Female,31,Rajkot,Gujarat,West,Clothing,Footwear,Sneakers,2,2551.6,0.1,4592.89,3338.56,1254.33,Debit Card,Delivered,2.0,Amit Verma
ORD-00142,2025-05-16,CUST-4155,Riya Deshmukh,Male,42,New Delhi,Delhi,North,Grocery,Beverages,Juice Bottle,7,146.93,0.0,1028.49,754.56,273.92,Credit Card,Pending,2.0,Priya Joshi
ORD-00143,2024-03-06,CUST-8062,Sneha Sharma,Female,29,Rajkot,Gujarat,West,Clothing,Men Wear,Jacket,7,2364.46,0.05,15723.68,14433.47,1290.22,Unknown,Pending,3.0,Sneha Sharma
ORD-00144,2024-12-26,CUST-1575,Riya Patil,Female,18,Karimnagar,Telangana,South,Clothing,Footwear,Sandals,2,930.83,0.0,1861.66,1405.81,455.84,UPI,Delivered,4.0,Om Kadam
ORD-00145,2024-06-13,CUST-2925,Sakshi Joshi,Male,32,Warangal,Telangana,South,Electronics,Accessories,Bluetooth Earbuds,4,1850.81,0.1,6662.91,5867.72,795.19,Debit Card,Delivered,3.0,Priya Joshi
ORD-00146,2025-05-25,CUST-5293,Sakshi Mehta,Female,52,Surat,Gujarat,West,Clothing,Men Wear,Jeans,3,1687.29,0.0,5061.88,3213.5,1848.38,UPI,Delivered,5.0,Neha Singh
ORD-00147,2024-01-12,CUST-1125,Vivaan Gupta,Female,60,New Delhi,Delhi,North,Electronics,Laptop,Asus Vivobook,5,42970.83,0.0,214854.17,165870.51,48983.66,Net Banking,Delivered,2.0,Amit Verma
ORD-00148,2025-05-09,CUST-7527,Anaya Jadhav,Male,40,New Delhi,Delhi,North,Clothing,Women Wear,Top,1,816.79,0.15,694.27,602.98,91.29,UPI,Delivered,5.0,Sneha Sharma
ORD-00149,2024-12-06,CUST-2198,Sneha Kulkarni,Male,22,Durgapur,West Bengal,East,Clothing,Men Wear,T-Shirt,4,721.89,0.0,2887.57,2295.88,591.68,Debit Card,Delivered,2.0,Amit Verma
ORD-00150,2024-04-23,CUST-1986,Kiara Shaikh,Female,29,Kolkata,West Bengal,East,Grocery,Packaged Food,Wheat Flour,1,526.0,0.2,420.8,419.56,1.24,Cash,Delivered,1.0,Neha Singh
ORD-00151,2025-10-15,CUST-5033,Aarav Mehta,Male,45,Karimnagar,Telangana,South,Clothing,Men Wear,Jacket,6,2666.4,0.1,14398.58,13832.68,565.9,Debit Card,Delivered,2.0,Karan Mehta
ORD-00152,2025-08-07,CUST-4173,Sara Gupta,Male,51,Mangalore,Karnataka,South,Clothing,Footwear,Formal Shoes,6,2911.72,0.15,14849.79,15343.63,-493.84,UPI,Delivered,4.0,Priya Joshi
ORD-00153,2024-10-05,CUST-3772,Sakshi Verma,Male,24,Kolkata,West Bengal,East,Furniture,Table,Work Desk,6,7919.87,0.15,40391.34,40308.26,83.08,Cash,Delivered,1.0,Karan Mehta
ORD-00154,2025-08-27,CUST-8010,Rahul Verma,Male,55,Durgapur,West Bengal,East,Furniture,Storage,Bookshelf,4,6104.42,0.05,23196.8,17554.1,5642.7,UPI,Delivered,2.0,Neha Singh
ORD-00155,2025-03-25,CUST-6252,Vivaan Mehta,Male,29,Rajkot,Gujarat,West,Electronics,Mobile,Samsung M14,2,13917.23,0.05,26442.74,23505.28,2937.46,UPI,Delivered,2.0,Priya Joshi
ORD-00156,2024-12-08,CUST-1406,Neha Khan,Female,38,Bengaluru,Karnataka,South,Furniture,Storage,Bookshelf,5,5755.27,0.05,27337.52,20791.91,6545.61,Debit Card,Delivered,3.0,Amit Verma
ORD-00157,2025-12-15,CUST-7012,Atharv Shaikh,Male,36,Karimnagar,Telangana,South,Furniture,Table,Dining Table,7,20204.95,0.0,141434.64,122795.19,18639.44,UPI,Delivered,4.0,Priya Joshi
ORD-00158,2024-10-17,CUST-7787,Diya Khan,Female,19,Warangal,Telangana,South,Electronics,Accessories,Mouse,5,578.38,0.0,2891.91,2396.78,495.13,UPI,Delivered,2.0,Priya Joshi
ORD-00159,2024-02-08,CUST-9636,Priya Verma,Male,59,Madurai,Tamil Nadu,South,Electronics,Accessories,Mouse,1,601.15,0.0,601.15,507.04,94.11,Debit Card,Delivered,2.0,Neha Singh
ORD-00160,2024-06-20,CUST-8285,Atharv Shaikh,Female,39,Kolkata,West Bengal,East,Grocery,Beverages,Tea Pack,4,295.39,0.0,1181.56,983.17,198.39,Debit Card,Delivered,5.0,Om Kadam
ORD-00161,2025-01-12,CUST-2316,Sakshi Patil,Female,43,Jaipur,Rajasthan,North,Furniture,Storage,Shoe Rack,6,2536.4,0.1,13696.56,11993.89,1702.67,Net Banking,Delivered,4.0,Rohan Patil
ORD-00162,2024-05-25,CUST-1482,Aditya Shaikh,Male,22,Kolkata,West Bengal,East,Furniture,Storage,Bookshelf,2,6221.64,0.15,10576.79,9887.07,689.73,UPI,Delivered,4.0,Om Kadam
ORD-00163,2025-10-16,CUST-2100,Sakshi Patil,Female,26,Coimbatore,Tamil Nadu,South,Furniture,Table,Work Desk,2,7964.31,0.05,15132.18,10614.76,4517.42,UPI,Delivered,5.0,Amit Verma
ORD-00164,2025-08-19,CUST-7602,Aarav Kadam,Male,58,Dwarka,Delhi,North,Clothing,Men Wear,Formal Shirt,1,1298.33,0.2,1038.66,851.02,187.64,Credit Card,Delivered,4.0,Rohan Patil
ORD-00165,2024-06-15,CUST-1072,Sara Patil,Female,53,Kolkata,West Bengal,East,Clothing,Men Wear,Jeans,6,1685.05,0.1,9099.25,7788.76,1310.49,UPI,Delivered,1.0,Sneha Sharma
ORD-00166,2025-10-03,CUST-8397,Sneha Khan,Female,25,Karimnagar,Telangana,South,Electronics,Accessories,Bluetooth Earbuds,3,1948.96,0.1,5262.2,4297.62,964.58,UPI,Delivered,2.0,Om Kadam
ORD-00167,2024-05-09,CUST-5211,Sakshi Patil,Female,51,Durgapur,West Bengal,East,Electronics,Laptop,Lenovo Ideapad,3,50262.66,0.0,150787.97,106543.84,44244.13,Debit Card,Returned,4.0,Neha Singh
ORD-00168,2024-11-06,CUST-4083,Neha Iyer,Male,33,Rajkot,Gujarat,West,Electronics,Mobile,Realme Narzo,2,12877.57,0.0,25755.13,20588.69,5166.45,UPI,Delivered,1.0,Neha Singh
ORD-00169,2024-10-05,CUST-9555,Kabir Gupta,Female,57,Mangalore,Karnataka,South,Grocery,Packaged Food,Rice Bag,4,968.22,0.05,3679.24,2786.37,892.87,UPI,Delivered,1.0,Sneha Sharma
ORD-00170,2025-03-31,CUST-3785,Om Singh,Female,55,Mysuru,Karnataka,South,Clothing,Footwear,Formal Shoes,1,3081.32,0.0,3081.32,2116.35,964.97,UPI,Delivered,5.0,Neha Singh
ORD-00171,2024-12-26,CUST-6299,Atharv Kulkarni,Female,28,Howrah,West Bengal,East,Clothing,Women Wear,Top,6,750.12,0.0,4500.72,3190.27,1310.45,Net Banking,Delivered,2.0,Neha Singh
ORD-00172,2024-05-22,CUST-9785,Pooja Reddy,Male,59,Mysuru,Karnataka,South,Grocery,Beverages,Tea Pack,4,316.86,0.0,1267.44,1044.92,222.52,Cash,Returned,5.0,Om Kadam
ORD-00173,2024-03-07,CUST-8842,Kabir Iyer,Male,38,Udaipur,Rajasthan,North,Grocery,Personal Care,Shampoo,3,255.94,0.05,729.44,620.08,109.36,UPI,Delivered,2.0,Amit Verma
ORD-00174,2024-09-22,CUST-9286,Aditya Sharma,Female,53,Vadodara,Gujarat,West,Furniture,Storage,Wardrobe,3,22685.2,0.0,68055.59,59457.35,8598.23,UPI,Pending,1.0,Om Kadam
ORD-00175,2025-04-27,CUST-3964,Ishaan Singh,Male,25,Bengaluru,Karnataka,South,Grocery,Packaged Food,Cooking Oil,6,849.91,0.15,4334.56,3582.68,751.88,UPI,Delivered,2.0,Rohan Patil
ORD-00176,2024-05-07,CUST-4036,Pooja Shaikh,Male,35,Durgapur,West Bengal,East,Electronics,Laptop,Dell Inspiron,4,51788.52,0.2,165723.27,158033.23,7690.04,UPI,Delivered,4.0,Neha Singh
ORD-00177,2024-02-29,CUST-7488,Om Singh,Female,51,Nagpur,Maharashtra,West,Clothing,Women Wear,Kurti,7,1021.51,0.0,7150.57,5585.26,1565.31,Credit Card,Delivered,2.0,Sneha Sharma
ORD-00178,2025-04-01,CUST-7406,Priya Reddy,Male,45,Saket,Delhi,North,Furniture,Chair,Gaming Chair,6,12949.06,0.0,77694.38,62210.61,15483.78,UPI,Delivered,4.0,Rohan Patil
ORD-00179,2024-12-24,CUST-4302,Sakshi Deshmukh,Female,55,Surat,Gujarat,West,Grocery,Personal Care,Toothpaste,1,149.22,0.2,119.38,124.1,-4.72,UPI,Delivered,2.0,Neha Singh
ORD-00180,2025-04-27,CUST-7140,Sara Joshi,Female,54,Kolhapur,Maharashtra,West,Clothing,Men Wear,Jeans,7,1883.08,0.05,12522.46,10414.2,2108.26,Credit Card,Delivered,5.0,Om Kadam
ORD-00181,2025-08-13,CUST-7356,Ishaan Gupta,Male,22,Vadodara,Gujarat,West,Clothing,Men Wear,Jeans,6,1726.63,0.0,10359.79,7550.53,2809.25,Debit Card,Delivered,2.0,Neha Singh
ORD-00182,2025-11-02,CUST-3355,Aarav Sharma,Female,38,Hyderabad,Telangana,South,Furniture,Storage,Shoe Rack,2,2550.7,0.0,5101.4,3248.57,1852.83,UPI,Delivered,5.0,Neha Singh
ORD-00183,2025-08-16,CUST-7164,Anaya Reddy,Male,55,Salem,Tamil Nadu,South,Grocery,Beverages,Coffee Pack,2,375.2,0.15,637.84,512.75,125.09,Credit Card,Delivered,2.0,Amit Verma
ORD-00184,2025-02-28,CUST-9433,Anaya Kulkarni,Male,27,Durgapur,West Bengal,East,Electronics,Mobile,iPhone 13,5,49888.13,0.0,249440.64,197372.39,52068.25,Credit Card,Delivered,2.0,Karan Mehta
ORD-00185,2025-12-26,CUST-8340,Sneha Gupta,Male,41,Pune,Maharashtra,West,Clothing,Women Wear,Top,4,834.94,0.15,2838.81,2500.89,337.93,Debit Card,Delivered,3.0,Priya Joshi
ORD-00186,2024-07-18,CUST-8650,Arjun Iyer,Male,41,Warangal,Telangana,South,Furniture,Storage,Bookshelf,5,6226.9,0.05,29577.77,24809.81,4767.96,Debit Card,Delivered,1.0,Rohan Patil
ORD-00187,2024-08-15,CUST-9754,Neha Gupta,Female,45,Rajkot,Gujarat,West,Clothing,Men Wear,Jeans,5,1801.47,0.05,8556.98,6666.39,1890.59,Debit Card,Delivered,3.0,Rohan Patil
ORD-00188,2024-11-15,CUST-2246,Sara Mehta,Male,34,Mumbai,Maharashtra,West,Clothing,Men Wear,Jeans,2,1683.4,0.1,3030.12,2756.53,273.6,UPI,Delivered,1.0,Amit Verma
ORD-00189,2025-01-16,CUST-3196,Anaya Kadam,Female,27,Bengaluru,Karnataka,South,Grocery,Personal Care,Soap Pack,1,195.24,0.0,195.24,127.21,68.03,UPI,Delivered,4.0,Priya Joshi
ORD-00190,2024-06-08,CUST-1521,Pooja Patil,Female,28,Madurai,Tamil Nadu,South,Electronics,Laptop,HP Pavilion,4,58756.74,0.0,235026.95,175415.66,59611.29,Cash,Delivered,1.0,Priya Joshi
ORD-00191,2024-05-03,CUST-1685,Pooja Mehta,Male,37,Hubli,Karnataka,South,Grocery,Personal Care,Soap Pack,2,190.23,0.05,361.44,278.63,82.81,UPI,Delivered,1.0,Rohan Patil
ORD-00192,2025-05-11,CUST-1301,Arjun Sharma,Female,38,Hyderabad,Telangana,South,Clothing,Men Wear,Jacket,5,2413.4,0.15,10256.94,10184.01,72.93,Credit Card,Delivered,4.0,Priya Joshi
ORD-00193,2025-04-10,CUST-5082,Karan Sharma,Male,48,Mysuru,Karnataka,South,Grocery,Personal Care,Soap Pack,3,193.27,0.1,521.83,400.09,121.75,Debit Card,Delivered,4.0,Priya Joshi
ORD-00194,2025-05-29,CUST-7251,Aditya Singh,Female,56,Vadodara,Gujarat,West,Furniture,Table,Work Desk,5,7888.19,0.1,35496.84,32076.92,3419.92,Credit Card,Delivered,1.0,Neha Singh
ORD-00195,2024-05-08,CUST-6343,Kiara Sharma,Male,52,Mysuru,Karnataka,South,Clothing,Women Wear,Dress,5,1890.28,0.05,8978.82,5882.79,3096.03,Cash,Delivered,2.0,Sneha Sharma
ORD-00196,2024-08-18,CUST-3547,Aditya Kadam,Male,26,Surat,Gujarat,West,Furniture,Storage,Bookshelf,2,5714.92,0.05,10858.35,9265.01,1593.34,Debit Card,Delivered,4.0,Om Kadam
ORD-00197,2024-01-14,CUST-2778,Sakshi Reddy,Female,33,Udaipur,Rajasthan,North,Grocery,Personal Care,Toothpaste,6,157.3,0.15,802.22,789.47,12.74,Debit Card,Delivered,3.0,Om Kadam
ORD-00198,2025-06-19,CUST-5966,Rahul Deshmukh,Female,57,Kolkata,West Bengal,East,Grocery,Packaged Food,Biscuits,5,187.05,0.05,888.49,736.3,152.19,UPI,Delivered,5.0,Amit Verma
ORD-00199,2024-01-20,CUST-5431,Riya Khan,Male,20,Ahmedabad,Gujarat,West,Clothing,Footwear,Sneakers,2,2546.82,0.05,4838.95,4209.84,629.11,Cash,Delivered,2.0,Priya Joshi
ORD-00200,2025-10-31,CUST-1663,Aditya Gupta,Female,36,Pune,Maharashtra,West,Clothing,Women Wear,Kurti,7,1031.44,0.0,7220.07,5389.89,1830.18,UPI,Delivered,5.0,Karan Mehta
ORD-00201,2025-12-04,CUST-2169,Kabir Gupta,Male,50,Warangal,Telangana,South,Electronics,Laptop,Lenovo Ideapad,4,52278.13,0.1,188201.27,172526.17,15675.1,Credit Card,Delivered,4.0,Priya Joshi
ORD-00202,2024-04-27,CUST-9590,Aditya Singh,Female,44,New Delhi,Delhi,North,Grocery,Packaged Food,Cooking Oil,1,811.56,0.1,730.4,713.82,16.58,Credit Card,Delivered,4.0,Neha Singh
ORD-00203,2025-05-14,CUST-7397,Rahul Singh,Male,47,New Delhi,Delhi,North,Furniture,Storage,Wardrobe,3,22843.71,0.2,54824.91,46105.25,8719.67,UPI,Delivered,5.0,Karan Mehta
ORD-00204,2025-03-01,CUST-3096,Pooja Kulkarni,Male,54,Rohini,Delhi,North,Clothing,Women Wear,Top,6,801.31,0.0,4807.87,4156.77,651.1,UPI,Pending,5.0,Amit Verma
ORD-00205,2025-09-29,CUST-1685,Priya Deshmukh,Male,53,Nagpur,Maharashtra,West,Electronics,Laptop,HP Pavilion,2,63127.55,0.1,113629.58,98997.17,14632.41,Credit Card,Delivered,4.0,Priya Joshi
ORD-00206,2025-07-01,CUST-5998,Om Deshmukh,Male,39,Vadodara,Gujarat,West,Furniture,Table,Work Desk,4,7532.31,0.1,27116.32,23826.46,3289.86,UPI,Delivered,3.0,Sneha Sharma
ORD-00207,2024-06-30,CUST-6347,Riya Singh,Male,26,Howrah,West Bengal,East,Grocery,Packaged Food,Rice Bag,7,957.44,0.0,6702.05,4629.15,2072.9,Cash,Delivered,3.0,Priya Joshi
ORD-00208,2025-11-20,CUST-1671,Karan Reddy,Female,35,Kolkata,West Bengal,East,Electronics,Accessories,Power Bank,4,1527.71,0.05,5805.29,4338.32,1466.97,UPI,Delivered,3.0,Rohan Patil
ORD-00209,2025-10-27,CUST-4670,Sneha Jadhav,Female,38,Howrah,West Bengal,East,Furniture,Chair,Gaming Chair,4,11284.8,0.15,38368.31,32603.87,5764.43,UPI,Delivered,2.0,Sneha Sharma
ORD-00210,2025-01-18,CUST-7633,Karan Kulkarni,Male,21,Dwarka,Delhi,North,Electronics,Laptop,HP Pavilion,5,59615.71,0.05,283174.61,260139.51,23035.1,UPI,Returned,1.0,Karan Mehta
ORD-00211,2025-07-26,CUST-5624,Ishaan Kadam,Male,39,Nagpur,Maharashtra,West,Furniture,Storage,Wardrobe,7,22645.79,0.05,150594.47,138695.03,11899.44,Debit Card,Pending,2.0,Sneha Sharma
ORD-00212,2025-05-31,CUST-4750,Kiara Khan,Female,51,Saket,Delhi,North,Electronics,Laptop,Dell Inspiron,6,52589.14,0.15,268204.6,230796.04,37408.57,Cash,Returned,4.0,Karan Mehta
ORD-00213,2025-12-04,CUST-6774,Riya Kulkarni,Male,38,Rajkot,Gujarat,West,Furniture,Storage,Bookshelf,7,6011.0,0.15,35765.45,31111.84,4653.62,Credit Card,Delivered,5.0,Om Kadam
ORD-00214,2025-11-10,CUST-6879,Rahul Khan,Male,42,Jaipur,Rajasthan,North,Clothing,Footwear,Formal Shoes,7,3181.14,0.15,18927.77,15188.69,3739.08,Debit Card,Returned,3.0,Om Kadam
ORD-00215,2025-03-11,CUST-3551,Sakshi Kadam,Male,22,Rajkot,Gujarat,West,Grocery,Packaged Food,Wheat Flour,4,502.09,0.05,1907.94,1300.26,607.68,Credit Card,Delivered,4.0,Om Kadam
ORD-00216,2025-04-29,CUST-7971,Atharv Joshi,Male,57,Ahmedabad,Gujarat,West,Grocery,Beverages,Juice Bottle,2,139.32,0.05,264.71,227.64,37.07,Cash,Delivered,4.0,Om Kadam
ORD-00217,2024-09-15,CUST-4200,Rahul Verma,Male,45,Hubli,Karnataka,South,Electronics,Mobile,OnePlus Nord,6,26172.0,0.0,157031.99,132357.02,24674.97,UPI,Pending,5.0,Karan Mehta
ORD-00218,2024-12-31,CUST-6248,Arjun Verma,Female,33,Saket,Delhi,North,Electronics,Mobile,Realme Narzo,4,12614.07,0.0,50456.29,41759.36,8696.94,Cash,Delivered,5.0,Rohan Patil
ORD-00219,2024-04-11,CUST-7274,Kiara Iyer,Male,22,Hyderabad,Telangana,South,Grocery,Personal Care,Soap Pack,7,186.98,0.1,1177.96,921.41,256.56,Debit Card,Returned,1.0,Rohan Patil
ORD-00220,2025-10-06,CUST-1645,Kabir Kulkarni,Male,55,Kolkata,West Bengal,East,Electronics,Laptop,HP Pavilion,4,61069.66,0.15,207636.85,156496.07,51140.78,UPI,Returned,3.0,Sneha Sharma
ORD-00221,2025-04-01,CUST-5079,Sneha Khan,Female,45,New Delhi,Delhi,North,Clothing,Women Wear,Dress,4,1939.62,0.05,7370.56,6467.67,902.89,Credit Card,Delivered,5.0,Karan Mehta
ORD-00222,2025-11-22,CUST-8096,Ishaan Singh,Male,28,Pune,Maharashtra,West,Electronics,Laptop,Lenovo Ideapad,4,52606.77,0.0,210427.09,143588.56,66838.53,Debit Card,Unknown,1.0,Neha Singh
ORD-00223,2024-10-15,CUST-1155,Atharv Patil,Male,57,Hyderabad,Telangana,South,Clothing,Men Wear,T-Shirt,5,733.24,0.15,3116.29,2515.15,601.14,Debit Card,Delivered,1.0,Sneha Sharma
ORD-00224,2024-07-09,CUST-8358,Sneha Gupta,Male,32,Karimnagar,Telangana,South,Grocery,Packaged Food,Rice Bag,4,859.76,0.15,2923.18,2381.91,541.26,Cash,Delivered,5.0,Karan Mehta
ORD-00225,2025-04-04,CUST-2138,Riya Iyer,Male,32,Kolhapur,Maharashtra,West,Furniture,Storage,Bookshelf,3,6251.59,0.05,17817.02,15330.23,2486.79,Cash,Delivered,1.0,Rohan Patil
ORD-00226,2025-07-11,CUST-6661,Karan Reddy,Female,52,Kolkata,West Bengal,East,Grocery,Packaged Food,Rice Bag,6,923.56,0.05,5264.28,3595.54,1668.74,Cash,Delivered,3.0,Rohan Patil
ORD-00227,2025-09-05,CUST-6394,Arjun Mehta,Male,20,Nashik,Maharashtra,West,Grocery,Packaged Food,Biscuits,4,183.65,0.05,697.88,460.65,237.23,Cash,Delivered,1.0,Neha Singh
ORD-00228,2025-09-27,CUST-1933,Atharv Kulkarni,Female,31,Nagpur,Maharashtra,West,Electronics,Laptop,Lenovo Ideapad,4,46143.13,0.2,147658.01,149307.07,-1649.06,UPI,Pending,5.0,Karan Mehta
ORD-00229,2025-11-03,CUST-1040,Anaya Shaikh,Female,52,Kolkata,West Bengal,East,Electronics,Laptop,Dell Inspiron,5,51200.47,0.0,256002.35,161791.47,94210.88,UPI,Delivered,4.0,Om Kadam
ORD-00230,2025-09-13,CUST-3524,Ishaan Sharma,Female,33,Jodhpur,Rajasthan,North,Grocery,Personal Care,Shampoo,3,265.05,0.15,675.88,631.06,44.82,Net Banking,Delivered,1.0,Neha Singh
ORD-00231,2025-04-13,CUST-8851,Diya Verma,Female,20,Jaipur,Rajasthan,North,Clothing,Men Wear,Formal Shirt,6,1284.28,0.0,7705.69,6358.59,1347.09,UPI,Delivered,1.0,Rohan Patil
ORD-00232,2025-04-26,CUST-7581,Sara Patil,Male,57,Howrah,West Bengal,East,Grocery,Personal Care,Soap Pack,5,186.07,0.15,790.79,738.68,52.11,Credit Card,Pending,4.0,Om Kadam
ORD-00233,2025-08-27,CUST-2846,Sara Sharma,Male,46,Madurai,Tamil Nadu,South,Clothing,Men Wear,T-Shirt,6,729.63,0.1,3940.01,3730.12,209.89,Net Banking,Delivered,4.0,Om Kadam
ORD-00234,2025-05-06,CUST-5005,Neha Reddy,Female,18,Howrah,West Bengal,East,Grocery,Personal Care,Soap Pack,4,190.54,0.1,685.93,664.9,21.04,Debit Card,Returned,1.0,Sneha Sharma
ORD-00235,2025-10-09,CUST-9333,Sara Kulkarni,Male,52,Jodhpur,Rajasthan,North,Grocery,Beverages,Juice Bottle,2,145.71,0.05,276.84,184.13,92.71,Credit Card,Delivered,3.0,Rohan Patil
ORD-00236,2024-02-18,CUST-5697,Priya Mehta,Male,50,Hyderabad,Telangana,South,Grocery,Personal Care,Shampoo,5,247.98,0.05,1177.88,941.84,236.05,UPI,Delivered,5.0,Amit Verma
ORD-00237,2025-01-16,CUST-1855,Riya Khan,Male,34,Bengaluru,Karnataka,South,Clothing,Footwear,Sandals,5,1010.52,0.05,4799.95,3518.15,1281.8,Cash,Delivered,5.0,Karan Mehta
ORD-00238,2025-12-04,CUST-9210,Vivaan Joshi,Male,18,Hyderabad,Telangana,South,Grocery,Beverages,Coffee Pack,3,423.25,0.05,1206.26,797.04,409.22,Net Banking,Delivered,4.0,Om Kadam
ORD-00239,2024-10-27,CUST-9365,Vivaan Sharma,Female,42,Durgapur,West Bengal,East,Grocery,Beverages,Juice Bottle,5,154.1,0.1,693.46,539.7,153.77,Net Banking,Delivered,5.0,Neha Singh
ORD-00240,2024-11-19,CUST-2774,Sakshi Deshmukh,Male,36,Warangal,Telangana,South,Furniture,Chair,Office Chair,7,5576.21,0.1,35130.15,31168.77,3961.38,Credit Card,Delivered,4.0,Om Kadam
ORD-00241,2024-02-10,CUST-2842,Arjun Reddy,Female,19,Jaipur,Rajasthan,North,Furniture,Chair,Office Chair,4,6383.24,0.05,24256.33,17961.97,6294.36,Debit Card,Returned,3.0,Priya Joshi
ORD-00242,2025-01-11,CUST-2628,Arjun Reddy,Female,19,Kolhapur,Maharashtra,West,Furniture,Storage,Wardrobe,5,20274.74,0.1,91236.33,86923.35,4312.98,UPI,Delivered,3.0,Priya Joshi
ORD-00243,2025-02-22,CUST-5669,Sara Jadhav,Male,54,Mysuru,Karnataka,South,Clothing,Women Wear,Saree,6,2355.91,0.0,14135.47,10315.06,3820.41,UPI,Delivered,1.0,Rohan Patil
ORD-00244,2024-10-03,CUST-5020,Priya Sharma,Female,26,Mumbai,Maharashtra,West,Grocery,Personal Care,Soap Pack,7,194.01,0.1,1222.24,1072.31,149.93,Credit Card,Delivered,2.0,Amit Verma
ORD-00245,2024-06-04,CUST-2141,Sneha Jadhav,Male,28,Rajkot,Gujarat,West,Furniture,Storage,Wardrobe,6,21810.41,0.1,117776.19,109117.0,8659.19,Debit Card,Delivered,4.0,Rohan Patil
